 70    100    100   3000   1539 -1.7422 0.7598 0.0391 0.2945 0.0000 1.7219 7.7030 0.0010 0.0036 70.0000 76.5141 0.0860 0.0017 76.6017 
 71    100   2999    100   2999 -1.5391 1.1481 0.0312 0.0405 0.0000 1.8796 3.4586 0.0010 0.0001 92.0000 99.1963 0.1091 0.0017 99.3070 
 72   2999    100    100   1773 -3.0391 1.4709 0.4922 0.0646 3.7059 1.9579 4.4483 0.0009 0.0012 86.0000 92.9055 0.0903 0.0017 92.9974 
 73   2999    100    876   2999 -2.2109 1.1756 0.0938 0.0171 0.0000 1.9660 5.4951 0.0008 0.0020 77.0000 81.3386 0.1204 0.0017 81.4607 
 74   3000   3000   3000   1770 -2.1250 1.1181 0.1172 0.0507 1.0714 1.8300 9.5844 0.0010 0.0057 66.0000 71.9215 0.1776 0.0017 72.1008 
 75   3000    100    443   2018 -3.1328 1.4862 0.6328 0.1279 10.1250 1.1240 1.9486 0.0005 0.0013 80.0000 87.5742 0.0996 0.0017 87.6755 
 76   3000    708    751   1595 -2.7812 1.7943 0.4688 0.0459 7.5000 1.2930 2.8591 0.0010 0.0060 42.0000 46.3738 0.1052 0.0017 46.4808 
 77   2551    100    405   1863 -3.1797 1.7391 0.6719 0.0783 9.5556 0.9613 0.8128 0.0006 0.0020 42.0000 46.6678 0.0887 0.0017 46.7582 
 78   2048    100    982   1458 -2.7188 2.3455 0.5156 0.0424 5.0769 0.9082 2.3726 0.0010 0.0097 44.0000 48.5970 0.0837 0.0016 48.6823 
 79   3000   3000    100    100 -2.3516 0.9069 0.1875 0.1939 0.0000 1.5271 2.7626 0.0010 0.0001 90.0000 97.1304 0.1066 0.0017 97.2387 
 80   2999   2999    100   2003 -1.3672 0.7381 0.0078 0.0048 0.0000 1.7113 4.3759 0.0008 0.0036 76.0000 82.1577 0.1360 0.0018 82.2955 
 81   3000   3000   1565    100 -1.9219 0.8757 0.0469 0.0718 0.0000 0.6513 2.1610 0.0010 0.0043 60.0000 65.4820 0.1282 0.0017 65.6120 
 82    100    100   1713   3000 -1.6719 0.8206 0.0391 0.0874 0.0000 0.6883 1.5583 0.0010 0.0038 67.0000 72.9884 0.0869 0.0016 73.0770 
 83   1634   3000   3000   3000 -1.9609 1.0772 0.0391 0.1612 0.0000 1.1631 3.9155 0.0009 0.0023 80.0000 87.3137 0.1731 0.0017 87.4886 
 84   1351   3000   3000   1018 -2.4375 0.7520 0.1328 0.2671 1.0625 0.9734 2.6466 0.0010 0.0078 54.0000 59.1087 0.1403 0.0019 59.2509 
 85   3000   1468   1195    100 -1.7500 0.6299 0.0156 0.1919 0.0000 1.4542 6.7643 0.0009 0.0049 48.0000 52.8088 0.1012 0.0017 52.9117 
 86    100   1537   3000   3000 -1.8594 1.1612 0.0547 0.1248 0.0000 1.2825 3.8254 0.0010 0.0020 81.0000 87.6196 0.1295 0.0017 87.7507 
