145   1480   1343 -2.8828 1.1121 0.3828 0.0000 2.1304 0.9412 12.7954 0.0009 0.0009 17.0000 0.3044 6.9138 0.5934 7.8116 
146   1479   1344 -2.8828 1.3641 0.4375 0.0000 2.8000 0.9458 12.8447 0.0004 0.0009 17.0000 0.2804 7.7008 0.6336 8.6148 
147   1480   1344 -2.7500 0.9449 0.2969 0.0000 1.5200 0.9374 12.6358 0.0009 0.0017 15.0000 0.2228 7.4259 0.4708 8.1195 
148   1443   1280 -2.6875 1.2874 0.3047 0.0000 1.6957 0.9322 12.5615 0.0006 0.0009 17.0000 0.3014 7.0514 0.6088 7.9615 
149   1456   1447 -2.5391 1.4158 0.3125 0.0000 2.1053 0.9319 12.6050 0.0008 0.0012 17.0000 0.2600 7.2376 0.5258 8.0234 
150   1416   1169 -2.4688 1.3848 0.2812 0.0000 1.8947 0.9293 12.6354 0.0003 0.0006 16.0000 0.3158 6.2828 0.7902 7.3888 
151   1641   1357 -2.6484 1.2849 0.3359 0.0000 1.1944 0.9320 12.7741 0.0009 0.0010 19.0000 0.4238 8.0779 0.7210 9.2228 
152   1747   1459 -2.6016 1.2180 0.2812 0.0000 1.8947 0.9324 12.8437 0.0037 0.0009 19.0000 0.4439 8.7002 0.9209 10.0651 
153    931   1526 -2.8203 1.4556 0.3984 0.0000 2.4286 0.9352 12.9747 0.0029 0.0007 18.0000 0.2815 6.0758 0.4651 6.8224 
154    930   1527 -2.6172 1.1515 0.2188 0.0000 1.1667 0.9218 12.6994 0.0011 0.0010 20.0000 0.2746 7.2971 0.6372 8.2090 
155    274   2077 -2.6094 0.8068 0.1250 0.0000 0.0000 0.9245 12.8227 0.0020 0.0011 27.0000 0.4825 6.7345 0.6241 7.8411 
156   1223   1636 -2.5156 0.9919 0.2266 0.0000 0.0000 0.9217 12.8405 0.0794 0.0010 20.0000 0.3510 6.7954 0.6143 7.7607 
157    871   1851 -2.7891 0.9079 0.2891 0.0000 1.4231 0.9175 12.8393 0.0009 0.0009 18.0000 0.2646 6.0540 0.8352 7.1538 
158    769   1746 -2.5938 1.0305 0.1875 0.0000 1.2000 0.8942 12.3824 0.0013 0.0012 18.0000 0.3413 5.8544 1.2913 7.4870 
159   1258   2169 -2.3359 0.7445 0.1172 0.0000 0.0000 0.8970 12.5079 0.0023 0.0010 18.0000 0.2890 8.9758 0.5977 9.8625 
160   1570   1314 -2.5547 1.0993 0.2422 0.0000 0.0000 0.8986 12.6395 0.0016 0.0006 20.0000 0.2941 6.9094 0.6091 7.8127 
161    100   2510 -2.5156 1.0391 0.1797 0.0000 1.2105 0.9084 12.9159 0.0003 0.0003 50.0000 0.5509 6.1901 0.7901 7.5310 
162    347   2535 -2.2422 0.6889 0.0703 0.0000 0.0000 0.9005 12.9438 0.0006 0.0005 25.0000 0.5888 6.3764 0.6270 7.5922 
163    924   1882 -2.5000 0.9134 0.1719 0.0000 1.0000 0.9048 13.0397 0.0017 0.0014 24.0000 0.3307 6.8022 0.5464 7.6793 
164   2707    374 -2.0078 2.0708 0.2500 0.0000 1.6842 0.9120 13.2730 0.0010 0.0008 23.0000 0.3157 7.4028 0.5066 8.2251 
165   1568   1740 -2.2500 0.8819 0.1484 0.0000 0.0000 0.9217 13.2887 0.0001 0.0010 18.0000 0.2610 7.3662 0.6331 8.2603 
166   1929   1237 -2.4688 1.2904 0.2344 0.0000 2.0000 0.9129 13.1809 0.0001 0.0011 16.0000 0.3487 7.0756 0.5516 7.9759 
167   1290    902 -2.3203 1.2116 0.1875 0.0000 0.0000 0.9143 13.2798 0.0000 0.0006 19.0000 0.2735 5.1853 0.7686 6.2273 
168    434   1554 -2.5078 0.9921 0.1562 0.0000 0.0000 0.9190 13.4383 0.0000 0.0005 14.0000 0.2346 5.1648 0.8013 6.2007 
169    100   1882 -2.3281 0.7419 0.0625 0.0000 0.0000 0.9260 13.6900 0.0004 0.0005 32.0000 0.4447 4.4823 0.7206 5.6476 
170    873   1612 -2.5234 1.1805 0.2109 0.0000 1.0385 0.9123 13.4856 0.0000 0.0006 19.0000 0.2707 6.3364 0.5748 7.1819 
171    571   1809 -2.5391 0.8804 0.1172 0.0000 0.0000 0.9199 13.7282 0.0000 0.0010 18.0000 0.3363 6.4191 0.5516 7.3070 
172   2146   2588 -1.9688 1.0541 0.1016 0.0000 1.0000 0.9163 13.7256 0.0000 0.0009 25.0000 0.3247 11.6301 0.5879 12.5428 
173   1269   1322 -2.5781 1.5529 0.3750 0.0000 1.5484 0.9270 13.7772 0.0000 0.0013 18.0000 0.2981 5.8881 0.6663 6.8525 
