 72   3000    100    100   2019 -2.9688 1.3219 0.4609 0.0000 6.5556 0.9430 1.3600 0.0009 0.0013 96.0000 2.9636 0.4143 0.5984 3.9764 
 73   2696    100    440   2160 -2.8984 1.6825 0.4688 0.0000 7.5000 0.9488 1.3827 0.0006 0.0028 53.0000 1.5630 0.4135 0.4570 2.4335 
 74   3000    100    100   1559 -2.7812 1.1644 0.2734 0.0000 1.8421 0.9634 1.4162 0.0004 0.0012 104.0000 3.0576 0.5434 0.4321 4.0331 
 75   3000    100    920   1810 -3.0938 1.3927 0.5234 0.0000 6.7000 0.9746 1.4475 0.0007 0.0033 57.0000 1.5497 0.5015 0.4118 2.4630 
 76   3000    100    964   1739 -3.0391 1.3449 0.4844 0.0000 6.2000 0.9467 1.4526 0.0004 0.0044 62.0000 1.9357 0.5539 0.3430 2.8326 
 77   3000    100    641   2026 -3.0938 1.4557 0.5391 0.0000 8.6250 0.9289 1.4628 0.0007 0.0034 63.0000 1.8427 0.5703 0.4531 2.8660 
 78   2686    100    694   1901 -2.8750 1.8583 0.4766 0.0000 6.7778 0.9319 1.4813 0.0007 0.0035 53.0000 1.8490 0.4124 0.4042 2.6657 
 79   3000    100    825   1485 -3.1094 1.3265 0.5312 0.0000 6.8000 0.9417 1.5108 0.0009 0.0035 73.0000 2.2348 0.3597 0.7116 3.3061 
 80   3000    100   1204   1690 -2.8750 1.5276 0.4219 0.0000 6.0000 0.9254 1.5218 0.0007 0.0040 60.0000 1.9018 0.5218 0.7340 3.1577 
 81   3000    100    633   1634 -3.0312 1.3848 0.4844 0.0000 5.6364 0.9318 1.5513 0.0006 0.0037 71.0000 2.0315 0.6277 0.5148 3.1740 
 82   3000    100    806   1291 -2.7500 1.5748 0.3750 0.0000 4.8000 0.9360 1.5739 0.0010 0.0019 80.0000 2.3048 0.5118 0.5860 3.4026 
 83    100   1857   2999    100 -1.8828 0.8917 0.0625 0.0000 0.0000 0.9467 1.6047 0.0009 0.0030 91.0000 2.6060 0.4532 0.3704 3.4295 
 84   3000    100    497   2031 -2.9844 1.4958 0.4844 0.0000 6.8889 0.9510 1.5720 0.0007 0.0019 66.0000 2.1845 0.5560 0.6914 3.4319 
 85   3000    100    860   2015 -2.9531 1.4781 0.4453 0.0000 5.7000 0.9570 1.5962 0.0009 0.0019 70.0000 2.1639 0.7187 0.5016 3.3842 
 86   3000    100    100    100 -1.8750 1.8425 0.1484 0.0000 0.0000 0.9636 1.6227 0.0008 0.0002 98.0000 2.9143 0.3024 0.6067 3.8234 
 87   3000    457    612   2008 -2.8516 1.5920 0.4297 0.0000 6.1111 0.9670 1.5880 0.0007 0.0034 54.0000 1.7753 0.5830 0.5102 2.8685 
 88   3000    100   3000   3000 -1.4062 0.9990 0.0312 0.0000 0.0000 0.9755 1.6173 0.0010 0.0002 110.0000 3.0706 0.6268 0.3903 4.0878 
 89   2616    100    601   1769 -2.8594 1.9486 0.4766 0.0000 5.5455 1.0011 1.6275 0.0007 0.0034 42.0000 1.2174 0.4092 0.3228 1.9494 
 90   2999   2999   1423   1709 -1.6016 1.0447 0.0391 0.0000 0.0000 1.0074 1.6542 0.0005 0.0042 63.0000 1.4851 0.5889 0.2883 2.3624 
 91   1475   3000   3000   3000 -2.1562 1.0935 0.1172 0.0000 1.3636 0.9838 1.5771 0.0010 0.0027 75.0000 1.9245 0.6943 0.3481 2.9669 
 92   3000    100    386   2092 -3.0234 1.4876 0.5156 0.0000 8.2500 0.9911 1.5786 0.0006 0.0017 76.0000 1.7357 0.3828 0.5353 2.6538 
 93   3000    100    471   1846 -2.9453 1.4537 0.4766 0.0000 7.6250 0.9963 1.5988 0.0010 0.0028 79.0000 1.9413 0.3978 0.3307 2.6698 
 94   1446   3000   1580   3000 -2.1250 1.0236 0.0547 0.0000 0.0000 1.0013 1.6211 0.0009 0.0047 64.0000 1.6482 0.6811 0.4147 2.7440 
 95   2164    100    100   3000 -2.3984 1.2494 0.1641 0.0000 1.6154 1.0035 1.6213 0.0008 0.0014 86.0000 1.9183 0.4037 0.3249 2.6469 
